1e-2,1,10
0.0003668087720870972,0.0003668087720870972,0.0003668087720870972
0.00036682744026184084,0.0003668273985385895,0.00036682708263397216
0.00036807866692543034,0.00036807859539985657,0.00036807788610458377
0.0003695756673812866,0.0003695754587650299,0.0003695744156837464
0.00037028015851974487,0.00037027990221977236,0.00037027837634086617
0.00036973147988319404,0.0003697312116622925,0.00036972923278808596
0.0003683875620365143,0.00036838731765747077,0.0003683848679065705
0.0003667177498340607,0.0003667174994945526,0.00036671478152275084
0.0003649778842926025,0.0003649776637554169,0.0003649749517440796
0.0003633041799068451,0.00036330382823944094,0.00036330114603042604
0.0003617807030677796,0.0003617801368236542,0.0003617783904075623
0.00036043081879615785,0.00036042985916137697,0.0003604295969009399
0.00035925005078315733,0.000359248811006546,0.0003592499792575837
0.0003582633137702942,0.00035826184749603273,0.0003582648754119873
0.00035749881267547605,0.00035749766230583195,0.0003575027346611023
0.0003569697856903077,0.0003569692790508271,0.0003569761395454407
0.00035666828155517575,0.0003566682577133179,0.00035667753219604495
0.0003565544188022614,0.0003565545380115509,0.0003565660536289215
0.0003565649151802063,0.0003565648972988129,0.00035657860040664674
0.0003566232800483704,0.00035662334561347965,0.0003566378712654114
0.0003566260516643524,0.0003566257417201996,0.00035664001703262333
0.00035630575418472293,0.000356304669380188,0.00035631870627403264
0.00035592242479324344,0.00035592070817947385,0.0003559336185455322
0.0003556702315807343,0.00035566883087158205,0.0003556804776191712
0.00035540571212768553,0.00035540471076965334,0.0003554136753082276
0.0003550213932991028,0.0003550201058387757,0.00035502191185951234
0.0003544532656669617,0.0003544528901576996,0.0003544806182384491
0.00035366160869598393,0.0003536602914333344,0.0003537219822406769
0.0003528085231781006,0.0003528056859970093,0.00035288403630256656
0.00035149829983711244,0.00035149511098861696,0.00035169500708580017
0.0003503985404968262,0.000350398337841034,0.0003506419241428375
0.00034897876977920534,0.00034897832274436954,0.0003492726564407349
0.00034732535481452943,0.0003473307847976685,0.00034787995815277104
0.00034584484100341794,0.0003458523750305176,0.00034643681645393375
0.000344015496969223,0.0003440295994281769,0.00034494976997375483
0.0003423756539821625,0.00034241146445274356,0.0003434848487377167
0.0003405953049659729,0.0003406392335891723,0.00034200165867805484
0.0003387446522712708,0.0003388175964355469,0.00034048524498939516
0.0003369736850261688,0.00033704287409782414,0.0003391387939453125
0.0003350795865058899,0.0003352255403995514,0.0003376476049423218
0.00033329600095748904,0.0003333223164081573,0.000336310076713562
0.0003313945233821869,0.0003316651284694672,0.00033504444360733034
0.0003297606527805329,0.0003299146413803101,0.0003337149679660797
0.0003279092907905579,0.0003281846344470978,0.000332466733455658
0.00032626263499259953,0.00032658025026321416,0.00033127076029777525
0.0003247085452079773,0.0003249350726604462,0.0003299870252609253
0.00032291594147682197,0.00032315715551376346,0.00032883408665657044
0.00032125259041786196,0.00032158363461494443,0.00032757557034492497
0.00031967988014221195,0.000319916158914566,0.000326367849111557
0.00031797598004341124,0.00031818690896034247,0.0003251121282577515
0.0003162710130214691,0.00031655914783477784,0.00032381932139396665
0.0003146101176738739,0.000314855432510376,0.0003226484477519989
0.0003130318582057953,0.00031309565901756285,0.0003213077604770661
0.00031134147047996523,0.00031148449778556825,0.00032014446854591373
0.00030967883467674257,0.0003097741186618805,0.00031891970038414003
0.0003081186056137085,0.00030810330510139467,0.0003176339864730835
0.000306403261423111,0.0003065669894218445,0.0003164951384067536
